claim_greater_chechnya_title;Incorporate the Ingush;;;;;;;;;;;;x
claim_greater_china;Claim Greater China;;;;;;;;;;;;x
claim_greater_china_desc;Greater China or the Greater China Region is a term used to refer to the People's Republic of China (Mainland China and its special administrative regions of Hong Kong and Macau) and the Republic of China (Taiwan) as a unity.;;;;;;;;;;;;x
claim_greater_china_title;Claim Greater China;;;;;;;;;;;;x
claim_greater_comoros;Claim Greater Comoros;;;;;;;;;;;;x
claim_greater_comoros_desc;The Union of the Comoros is a republic, composed of the autonomous islands of Mohéli, Mayotte, Anjouan, and Grande Comore.;;;;;;;;;;;;x
claim_greater_comoros_title;Claim Greater Comoros;;;;;;;;;;;;x
claim_greater_croatia;Greater Croatia;;;;;;;;;;;;x
claim_greater_croatia_desc;The term Greater Croatia describes the Croatian nationalist and irredentist ideology of the creation of a Croat state which would incorporate all regions of traditional significance to Croats, including regions outside Croatia that are populated by Croats. This movement's main ideology is to unite all Croats (or all territory historically ruled or populated by Croats) into one state, claiming, depending on the version, different areas of many surrounding countries.;;;;;;;;;;;;x
claim_greater_croatia_title;Greater Croatia;;;;;;;;;;;;x
claim_greater_czechoslovakia_desc;During WW2, we have been robbed of our borderlands, leaving our country largely indefensible. The vile Soviets have betrayed our trust once more and proven themselves incompetent, if not outright malicious. The highly defensible territories in the Carpathians are ours, and ours alone.;;;;;;;;;;;;x
claim_greater_czechoslovakia_title;Claim Uzhgorod;;;;;;;;;;;;x
claim_greater_denmark;Greater Denmark;;;;;;;;;;;;x
claim_greater_denmark_desc;In order for $COUNTRY$ to achieve its greatest potential, particularly its naval potential, it is clear that we must expand. We have a historical claim to some of the surrounding coastal lands and islands that would help the cause.;;;;;;;;;;;;x
claim_greater_denmark_title;Greater Denmark;;;;;;;;;;;;x
claim_greater_ethiopia;Ethiopian Access to the Sea;;;;;;;;;;;;x
claim_greater_ethiopia_desc;In the 1950s, the Ethiopian administration under Emperor Haile Selassie sought to annex Eritrea and Italian Somaliland. He laid claim to both territories in a letter to Franklin D. Roosevelt at the Paris Peace Conference and at the First Session of the United Nations. In the United Nations, the debate over the fate of the former Italian colonies continued. The British and Americans preferred to cede all of Eritrea except the Western province to the Ethiopians as a reward for their support during World War II. The Independence Bloc of Eritrean parties consistently requested from the UN General Assembly that a referendum be held immediately to settle the Eritrean question of sovereignty.;;;;;;;;;;;;x
claim_greater_ethiopia_title;Ethiopian Access to the Sea;;;;;;;;;;;;x
claim_greater_europe_desc;Pan-European identity is the sense of personal identification with Europe as well as their country nationality. A sense of European identity traditionally derives from the idea of a common European historical narrative. In turn, that is assumed to be the source of the most fundamental European values. All of Europe should unite!;;;;;;;;;;;X
claim_greater_europe_title;Pan-European identity;;;;;;;;;;;X
claim_greater_fer_desc;During the Russian Civil War, the borders of the Far Eastern Republic were unclear and prone to change. It is clear that the socialist democracy fought valiantly, being the last state to be absorbed into the Bolshevik union, its constitution all but forgotten. We have revived it, and established ourselves as the sucessor to the Far Eastern Republic and a free nation. Our duty to our people is to seize the Bering Sea coast, which the First Republic once controlled, for strategic, economic, and security reasons. Only then can we become, as our great city claims, the "Vladivostok" - the Ruler of the East!;;;;;;;;;;;;x
claim_greater_fer_title;Control over Kamchatka;;;;;;;;;;;;x
claim_greater_finland;Greater Finland;;;;;;;;;;;;x
claim_greater_finland_desc;Greater Finland is an irredentist and nationalist idea which emphasized territorial expansion of Finland in the context of pan-Fennicism. The most coined version of Greater Finland was thought to be limited by natural borders encompassing the territories inhabited by Finns and Karelians, ranging from the White Sea to Lake Onega and along the Svir River and Neva River;;;;;;;;;;;;x
claim_greater_finland_title;Greater Finland;;;;;;;;;;;;x
claim_greater_france;Natural borders of France;;;;;;;;;;;;x
claim_greater_france_desc;The natural borders of France (French: Frontières naturelles de la France) are a political and geographic theory developed in France, notably during the French Revolution. They correspond to the Rhine, the Atlantic Ocean and Mediterranean Sea, the Pyrenees and the Alps, according to the revolutionaries.;;;;;;;;;;;;x
claim_greater_france_title;Natural borders of France;;;;;;;;;;;;x
claim_greater_german_empire;Restoration of the Imperial Borders;;;;;;;;;;;;x
claim_greater_german_empire_desc;With the return of the Kaiser to Germany after decades of republicanism, it is hardly sensible to simply satisfy ourselves with a greatly diminished German state. We must reclaim the territories that rightfully belong to us, no matter who may stand in the way!;;;;;;;;;;;;x
claim_greater_german_empire_title;Restoration of the Imperial Borders;;;;;;;;;;;;x
claim_greater_germany;Greater German Reich;;;;;;;;;;;;x
claim_greater_germany_desc;With the return of a nationalist government in Germany, many feel that World War II was merely a setback, and that now it is time for Germany to retake its rightful borders no matter who may stand in the way. After being beaten twice, we must try once again to take our dominant place in the world!;;;;;;;;;;;;x
claim_greater_germany_title;Greater German Reich;;;;;;;;;;;;x
claim_greater_greece;Megali Idea;;;;;;;;;;;;x
claim_greater_greece_desc;The Megali Idea ("Great Idea") was an irredentist concept of Greek nationalism that expressed the goal of establishing a Greek state that would encompass all ethnic Greek-inhabited areas, including the large Greek populations that, after the restoration of Greek independence in 1830 from the Ottoman Empire, still lived under Ottoman occupation.;;;;;;;;;;;;x
claim_greater_greece_title;Megali Idea;;;;;;;;;;;;x
claim_greater_guatemala;Greater Guatemala;;;;;;;;;;;;x
claim_greater_guatemala_desc;The BelizeanGuatemalan territorial dispute is an unresolved binational territorial dispute between the states of Belize and Guatemala, neighbours in Central America. The territory of Belize has been claimed in whole or in part by Guatemala since 1940.;;;;;;;;;;;;x
claim_greater_guatemala_title;BelizeanGuatemalan territorial dispute;;;;;;;;;;;;x
claim_greater_hungary;Hungarian irredentism;;;;;;;;;;;;x
claim_greater_hungary_desc;Hungarian irredentism is a broad umbrella term consisting of irredentist and pan-nationalist political ideas. The idea is associated with Hungarian revisionism. Its main goal is to restore part of the pre-ww1 borders of the Kingdom of Hungary.;;;;;;;;;;;;x
claim_greater_hungary_title;Hungarian irredentism;;;;;;;;;;;;x
claim_greater_india;Akhand Bharat;;;;;;;;;;;;x
claim_greater_india_desc;Akhand Bharat, literally Undivided India, is an irredentist call to reunite Pakistan and Bangladesh with India to form an Undivided India as it existed before partition in 1947 (and before that, during other periods of political unity in South Asia, such as during the Mauryan Empire, the Gupta Empire, the Mughal Empire or the Maratha Empire ). ;;;;;;;;;;;;x
claim_greater_india_title;Akhand Bharat;;;;;;;;;;;;x
claim_greater_indonesia;Claim Greater Indonesia;;;;;;;;;;;;x
claim_greater_indonesia_desc;Greater Indonesia, or in Indonesian and Malaysian, Indonesia Raya or Melayu Raya was a political concept that sought to bring the so-called Malay race together by uniting the British territories of Malaya and Borneo with the Dutch East Indies.;;;;;;;;;;;;x
claim_greater_indonesia_title;Indonesia Raya;;;;;;;;;;;;x
claim_greater_ingushetia;Claim Greater Ingushetia;;;;;;;;;;;;x
claim_greater_ingushetia_desc;The lands of the Ingush once stretched westwards, encompassing Vladikavkaz and the Darial Gorge. Ever since the late 1800s, Ingushetian lands have been stripped and given to other territories, namely to the Ossetians. Now it is time to take back our ancestral lands, and expel the Ossetians once and for all!;;;;;;;;;;;;x
claim_greater_ingushetia_title;Claim Greater Ingushetia;;;;;;;;;;;;x
claim_greater_iran;Greater Iran;;;;;;;;;;;;x
claim_greater_iran_desc;Greater Iran or the Iranian Cultural Continent, refers to the regions of West, Central and South Asia that have significant Iranian cultural influence due to having been either long historically ruled by the various Iranian and Persian empires, having considerable aspects of Persian culture in their own culture due to extensive contact with the various Empires based in Persia;;;;;;;;;;;;x
claim_greater_iran_title;Greater Iran;;;;;;;;;;;;x
claim_greater_ireland;United Ireland;;;;;;;;;;;;x
claim_greater_ireland_desc;A United Ireland is a movement for a sovereign state covering all of the thirty-two traditional counties of Ireland.The island of Ireland includes the territory of two independent sovereign states: the Republic of Ireland, which covers 26 counties of the island, and the United Kingdom of Great Britain and Northern Ireland, which covers six counties.;;;;;;;;;;;;x
claim_greater_ireland_title;United Ireland;;;;;;;;;;;;x
claim_greater_israel;Revisionist Zionism;;;;;;;;;;;;x
claim_greater_israel_1;Land of Milk and Honey;;;;;;;;;;;;x
claim_greater_israel_1_desc;The Promised Land was given by G-d to the descendands of Abraham - the Jewish people. We have earned most of the Land already, but around half is possessed by an inconvenient state to the north. We must take it: our irrefutable claim on the land is in their holy book, too, after all.;;;;;;;;;;;;x
claim_greater_israel_1_title;Land of Milk and Honey;;;;;;;;;;;;x
claim_greater_israel_desc;Revisionism was distinguished primarily from other ideologies within Zionism by its territorial maximalism. While not the only group to do so, they insisted upon the Jewish right to sovereignty over the whole territory of Eretz Yisrael (originally encompassing all of Mandatory Palestine).;;;;;;;;;;;;x
claim_greater_israel_title;Revisionist Zionism;;;;;;;;;;;;x
claim_greater_italy_desc;Italian irredentism is a nationalist movement with irredentist goals which promoted the unification of geographic areas in which indigenous ethnic Italians and Italian-speaking persons formed a majority, or substantial minority, of the population. Glaim greater Italy!;;;;;;;;;;X
claim_greater_italy_title;Italian irredentism;;;;;;;;;;X
claim_greater_karelia;Greater Karelia;;;;;;;;;;;;x
claim_greater_karelia_desc;Greater Karelia is an irredentist concept of lands that are considered to form the national homeland by many Karelians, based on claims on the present-day or historical presence of Karelian populations in those areas.;;;;;;;;;;;;x
claim_greater_karelia_title;Greater Karelia;;;;;;;;;;;;x
claim_greater_korea;Greater Korea;;;;;;;;;;;;x
claim_greater_korea_desc;The term Greater Korea is a pan-nationalist and irredentist concept of lands that are considered to form the national homeland by most Koreans. Beside Korea, it includes Gando. Sometimes it includes Daemado an ethnically Japanese area, but geographically closer to Korea. The term is also used for referring economic ties between the relevant regions.;;;;;;;;;;;;x
claim_greater_korea_title;Claim Greater Korea;;;;;;;;;;;;x
claim_greater_latinamerica_desc;All of Latin america should unite to protect our liberty. This has been decade-long push for deeper integration within Latin America. CELAC was created to deepen Latin American integration and by some to reduce the significant influence of the United States on the politics and economics of Latin America. Let's bring it to completion!;;;;;;;;;;;X
claim_greater_latinamerica_title;Latin American integration;;;;;;;;;;;X
claim_greater_lithuania_desc;Lithuania is the legal successor of the Grand Duchy of Lithuania. We shall demand the territories of former Kovno, Vilna, Grodno, and Suwalki Governorates. These areas were once ethnically Lithuanian.;;;;;;;;;;X
claim_greater_lithuania_title;Greater Lithuania;;;;;;;;;;X
claim_greater_louisiana;Reclaim Acadia;;;;;;;;;;;;x
claim_greater_louisiana_desc;The Acadian and Cajun peoples of Louisiana and Maine were partly descended from francophone colonists settled in the Canadian Maritime Provinces. The British empire ethnically cleansed the Maritimes during their wars with the French.;;;;;;;;;;;;x
claim_greater_louisiana_title;Reclaim Acadia;;;;;;;;;;;;x
claim_greater_macedonia;United Macedonia;;;;;;;;;;;;x
claim_greater_macedonia_desc;United Macedonia is an irredentist concept among ethnic Macedonian nationalists that aims to unify the transnational region of Macedonia in southeastern Europe (which they claim as their homeland and which they assert was wrongfully divided under the Treaty of Bucharest in 1913), into a single state. The proposed capital of such a United Macedonia is the city of Thessaloniki or Salonika (Solun in the Slavic languages) in Greek Macedonia, which Slavic Macedonians and the Yugoslav leader Tito had always dreamed of incorporating - along with the hinterland of Greek Macedonia which they came to call Aegean Macedonia - into their own states.;;;;;;;;;;;;x
claim_greater_macedonia_title;United Macedonia;;;;;;;;;;;;x
claim_greater_mexico_desc;We shall reclaim and seek to reconquer the U.S. Southwest, territories that had pertained to Mexico before the Texas annexation (1845) and the Mexican Cession (1848), as a consequence of the Mexican American War, for distinct purposes.;;;;;;;;;;;;;x
claim_greater_mexico_title;The Reconquista;;;;;;;;;;;;;x
claim_greater_mongolia;Pan-Mongolism;;;;;;;;;;;;x
claim_greater_mongolia_desc;Pan-Mongolism is an irredentist idea that advocates cultural and political solidarity of Mongols.The proposed territory, called "Greater Mongolia" usually includes the independent state of Mongolia,the Chinese regions of Inner Mongolia and Dzungaria, and the Russian subjects of Buryatia.;;;;;;;;;;;;x
claim_greater_mongolia_title;Pan-Mongolism;;;;;;;;;;;;x
claim_greater_morocco;Greater Morocco;;;;;;;;;;;;x
claim_greater_morocco_desc;Greater Morocco is a label historically used by some Moroccan anti-colonial political leaders[citation needed] protesting against Spanish, Portuguese, Algerian and French rule, to refer to wider territories historically associated with the Moroccan Sultan.;;;;;;;;;;;;x
claim_greater_morocco_title;Greater Morocco;;;;;;;;;;;;x
claim_greater_northern_mariana;Greater Northern Mariana Islands;;;;;;;;;;;;x
claim_greater_northern_mariana_desc;The people of the Northern Mariana Islands shall strive for unification with Guam.;;;;;;;;;;;;x
claim_greater_northern_mariana_title;Greater Northern Mariana Islands;;;;;;;;;;;;x
claim_greater_norway;Greater Norway;;;;;;;;;;;;x
claim_greater_norway_desc;During the Middle Ages, the Kingdom of Norway controlled a vast amount of territories outside its current borders, including Iceland, Greenland, the Faroe Islands, the Northern Isles, the Kola peninsula, and the provinces of Jemtland, Herjedalen and Baahuslen. We must absolutely recover those territories if we are to restore our nation to its former glory.;;;;;;;;;;;;x
claim_greater_norway_title;Greater Norway;;;;;;;;;;;;x
claim_greater_novorossiya;Greater Novorossiya;;;;;;;;;;;;x
claim_greater_novorossiya_desc;Greater Novorossiya is a political aspiration of Russian nationalists and irredentists to retake some or all of the territories of the historic Russian Empire region New Russia north of the Black Sea and amalgamate them into a single Novorossiya state.;;;;;;;;;;;;x
claim_greater_novorossiya_title;Greater Novorossiya;;;;;;;;;;;;x
claim_greater_papal_state_desc;The Papal States were a series of territories in the Italian Peninsula under the direct sovereign rule of the pope, from the 8th century until 1870. They were among the major states of Italy from roughly the 8th century until the Kingdom of Piedmont-Sardinia successfully unified the Italian Peninsula by conquest in a campaign virtually concluded in 1861 and definitively in 1870. At their zenith, the Papal States covered most of the modern Italian regions of Lazio (which includes Rome), Marche, Umbria and Romagna, and portions of Emilia. These holdings were considered to be a manifestation of the temporal power of the pope, as opposed to his ecclesiastical primacy.;;;;;;;;x;;;;;;;;;;;;;
claim_greater_papal_state_title;Claim Greater Papal States;;;;;;;;x;;;;;;;;;;;;;
claim_greater_paraguay_desc;War of the Triple Alliance, between Paraguay and the Triple Alliance of Argentina,the Empire of Brazil, and Uruguay caused Paraguay enormous losses. With an estimated 400,000 deaths, the war was the deadliest and bloodiest in Latin America's history. It particularly devastated Paraguay, which suffered catastrophic losses in population and was forced to cede territory to Argentina and Brazil. We shall regain them!;;;;;;;;x
claim_greater_paraguay_title;War of the Triple Alliance;;;;;;;;x
claim_greater_peru_desc;The TacnaArica compromise or Treaty of Lima was a series of documents that settled the territorial dispute of both Tacna and Arica provinces of Peru and Chile respectively. According to the Treaty, the Tacna-Arica Territory was divided between both countries, Tacna being awarded to Peru and with Chile retaining sovereignty over Arica. Chile also agreed to pay up to 6 million dollars in compensation to Peru. In 1999, Chile and Peru at last agreed to fully implement the Treaty of Lima, providing Peru with access to port facilities in Arica.;;;;;;;;x;;;;;;;;;;;;;
claim_greater_peru_title;Refute the Treaty of Lima;;;;;;;;x;;;;;;;;;;;;;
claim_greater_poland_desc;Kresy was a historical region of the Second Polish Republic during the interwar period by the eastern border which constituted nearly half of the territory of the state and where ethnic Poles, being the largest group, constituted minority. Today, these territories are divided between Western Ukraine, Western Belarus, and south-eastern Lithuania, with such major cities as Lviv, Vilnius, and Hrodna. We shall claim these land as Polish!;;;;;;;;;;X
claim_greater_poland_title;Claim Kresy;;;;;;;;;;X
claim_greater_punjab;Greater Punjab;;;;;;;;;;;;x
claim_greater_punjab_desc;Greater Punjab or the Punjab Cultural Continent, refers to the regions of South Asia that have significant Punjabi & Sikh cultural influence due to having been historically ruled by the Sikh empire of Maharaja Ranjit Singh, having considerable aspects of Sikh culture in their own cultures;;;;;;;;;;;;x
claim_greater_punjab_title;Greater Punjab;;;;;;;;;;;;x
claim_greater_romania;Unification of Romania and Moldova;;;;;;;;;;;;x
claim_greater_romania_desc;The main goal is the re-creation of a nation-state which would incorporate all Romanian speakers. The phrase is strongly associated with the Kingdom of Romania between 1918 and 1940, often considered the realization of the pan-Romanian goal. In 1918, after the incorporation of Transylvania, Bukovina and Bessarabia, the Romanian state reached its largest peacetime geographical extent ever ;;;;;;;;;;;;x
claim_greater_romania_title;Claim Moldova as part of a Greater Romania;;;;;;;;;;;;x
claim_greater_russia;Greater Russia;;;;;;;;;;;;x
claim_greater_russia_desc;Greater Russia is a political aspiration of Russian nationalists and irredentists to retake some or all of the territories of the other republics of the former Soviet Union and territory of the former Russian Empire and amalgamate them into a single Russian state.;;;;;;;;;;;;x
claim_greater_russia_title;Greater Russia;;;;;;;;;;;;x
claim_greater_samoa;Greater Samoa;;;;;;;;;;;;x
claim_greater_samoa_desc;The government shall amended the constitution to change the country's name from Western Samoa to Samoa. The US territory of American Samoa is part of Samoa. American Samoans still use the terms Western Samoa and Western Samoans to describe the independent State of Samoa and its inhabitants.;;;;;;;;;;;;x
claim_greater_samoa_title;Greater Samoa;;;;;;;;;;;;x
claim_greater_serbia;Greater Serbia ;;;;;;;;;;;;x
claim_greater_serbia_desc;The term Greater Serbia or Great Serbia describes the Serbian nationalist and irredentist ideology of the creation of a Serb state which would incorporate all regions of traditional significance to Serbs, including regions outside Serbia that are populated by Serbs. This movement's main ideology is to unite all Serbs (or all territory historically ruled or populated by Serbs) into one state, claiming, depending on the version, different areas of many surrounding countries.;;;;;;;;;;;;x
claim_greater_serbia_title;Greater Serbia ;;;;;;;;;;;;x
claim_greater_sgf;Greater SGF;;;;;;;;;;;;x
claim_greater_sgf_desc;The conditions may be less than ideal, but in order to maintain national security and strive towards South German hegemony, we must approach our South German allies and create a confederation. Only with a united front, under a single flag, may we succeed!;;;;;;;;;;;;x
claim_greater_sgf_title;Claim Greater SGF;;;;;;;;;;;;x
claim_greater_somalia;Greater Somalia;;;;;;;;;;;;x
claim_greater_somalia_desc;Greater Somalia refers to those regions in the Horn of Africa in which ethnic Somalis are and have historically represented the predominant population. Greater Somalia encompasses Somalia, Djibouti, the Ogaden of Ethiopia and the North Eastern Province of Kenya. Pan-Somalism refers to the vision of unifying these territories as a single Somali nation. ;;;;;;;;;;;;x
claim_greater_somalia_title;Greater Somalia;;;;;;;;;;;;x
claim_greater_south;New Confederacy;;;;;;;;;;;;x
claim_greater_south_desc;The Confederate States of America was created by secessionists in Southern slave states who refused to remain in a country that was turning them into secondclass citizens. They judged the agent of change to be abolitionists and anti-slavery elements in the Republican Party, whom they believed used repeated insult and injury to subject them to intolerable "humiliation and degradation". The Old South shall be resurrected.;;;;;;;;;;;;x
claim_greater_south_title;New Confederacy;;;;;;;;;;;;x
claim_greater_taiwan;Claim Greater China;;;;;;;;;;;;x
claim_greater_taiwan_desc;Article 4 of the Constitution of the Republic of China originally stated that "[t]he territory of the Republic of China within its existing national boundaries shall not be altered except by a resolution of the National Assembly". Throughout the 1950s and 1960s, the Government of the Republic of China on Taiwan maintained itself to be the legitimate ruler of Mainland China as well. As part of its current policy continuing of the 'status quo', the ROC has not renounced claims over the territories currently controlled by the People's Republic of China, Mongolia, Russia, Burma and some Central Asian states.;;;;;;;;;;;;x
claim_greater_taiwan_title;Claim Greater China;;;;;;;;;;;;x
claim_greater_texas;Original borders of Texas;;;;;;;;;;;;x
claim_greater_texas_desc;When the Republic of Texas won its independence against Mexico, it controlled only the land above the Nueces River, while the leadership claimed all land above the Rio Grande. Even after joining the Union and the Mexican-American war, not all land north of the Rio Grande was given to Texas. It is time to claim some of that land.;;;;;;;;;;;;x
claim_greater_tibet_desc;These region was once inhabited by many Tibetan and ruled by the Dalai Lama until the Qing Dynasty claimed it. Today, these territories are part of the People's Republic of China(PRC), with a substantial number of Tibetan living in those regions. We shall claim these lands for Tibet!;;;;;;;;;;X
claim_greater_tibet_title;Claim Greater Tibet;;;;;;;;;;X
claim_greater_togo_desc;During the First World War, in 1914 the German colony of Togoland was quickly overrun by British and French forces. Just two years later in 1916 Togoland was partitioned into two territories, French Togoland and British Togoland, officially becoming League of Nations Class B mandates by 1922. For far too long has our brothers and sisters in Western Togoland been divided, the Ewe people need to be reuntied, Togo needs to reunified.;;;;;;;;;;;X
claim_greater_togo_title;Greater Togo;;;;;;;;;;;X
claim_greater_turkculuk_desc;Pan-Turkism is a movement which emerged during the 1880s among Turkic intellectuals of Azerbaijan (part of the Russian Empire at the time) and the Ottoman Empire (modern day Turkey), with its aim the cultural and political unification of all Turkic peoples. Where there are Turkic people, should be part of the $COUNTRY$;;;;;;;;;;;X
claim_greater_turkculuk_title;Türkçülük;;;;;;;;;;;X
claim_greater_turkey_desc;In the treaty of Lausanne that ended the Turkish War of Independence, according to the treaty, the newly independent nation of Turkey gave up claims to parts of Syria, Iraq and Greece. We are now in a position to reclaim these lost territories and to protect the Turkish minorities in these lands from their oppressors.;;;;;;;;x;;;;;;;;;;;;;
claim_greater_turkey_title;Reject the treaty of Lausanne;;;;;;;;x;;;;;;;;;;;;;
claim_greater_venezuela;Greater Venezuela;;;;;;;;;;;;x
claim_greater_venezuela_desc;Guayana Esequiba is a territory administered by Guyana but claimed by Venezuela. It was first included in the Viceroyalty of New Granada and the Captaincy General of Venezuela by Spain, but was later included in Essequibo by the Dutch and in British Guiana by the United Kingdom. In its note of recognition of the independence of Guyana, Venezuela stated: Venezuela recognises as territory of the new State the one which is located on the east of the right bank of the Essequibo River.;;;;;;;;;;;;x
claim_greater_venezuela_title;Guayana Esequiba;;;;;;;;;;;;x
claim_greater_yemen;Greater Yemen;;;;;;;;;;;;x
claim_greater_yemen_desc;Greater Yemen (Al-Yaman al-Kubra) is a geographic term denoting the present territory of the Republic of Yemen as well as the Saudi regions of 'Asir, Najran, Jizan, adjacent islands in the Red Sea, adjacent parts of Tihamah and the Omani governorate of Dhofar.;;;;;;;;;;;;x
claim_greater_yemen_title;Greater Yemen;;;;;;;;;;;;x
claim_imperial_russia_desc;Greater Russia is a political aspiration of Russian nationalists and irredentists to retake some or all of the territories of the other republics of the former Soviet Union and territory of the former Russian Empire and amalgamate them into a single Russian state.;;;;;;;;;;;;x
claim_imperial_russia_title;Russian Imperial Revanchism;;;;;;;;;;;;x
claim_kentucky_desc;Kentucky is a U.S. state in the Southern region of the country. It was admitted into the Union as the 15th state on June 1, 1792, splitting from Virginia in the process. Kentucky is the 37th most extensive and the 26th most populous of the 50 United States. The bluegrass region in the central part of the state contains the state's capital, Frankfort, as well as its two largest cities, Louisville and Lexington. Together they comprise more than 20% of the state's population. Kentucky shares borders with Illinois, Indiana, and Ohio to the north, West Virginia and Virginia to the east, Tennessee to the south, and Missouri to the west.;;;;;;;;x;;;;;;;;;;;;;
claim_kentucky_title;Claim Kentucky;;;;;;;;x;;;;;;;;;;;;;
claim_missouri_desc;Missouri is a state in the Midwestern United States. With more than six million residents, it is the 18th-most populous state of the country. The largest urban areas are St. Louis, Kansas City, Springfield and Columbia. The capital is Jefferson City. The state is the 21st-most extensive in area. Missouri is bordered by eight states: Iowa to the north, Illinois, Kentucky and Tennessee (via the Mississippi River) to the east, Arkansas to the south and Oklahoma, Kansas and Nebraska to the west. In the south are the Ozarks, a forested highland, providing timber, minerals and recreation. The Missouri River, after which the state is named, flows through the center of the state into the Mississippi River, which makes up Missouri's eastern border.;;;;;;;;x;;;;;;;;;;;;;
claim_missouri_title;Claim Missouri;;;;;;;;x;;;;;;;;;;;;;
claim_northern_epirus;Greek Northern Epirus;;;;;;;;x;;;;;;;;;;;;;
claim_northern_epirus_desc;For too long, the Albanians have held control over Northern Epirus, lands traditionally inhabited by Greek people. Now is the time for $COUNTRY$ to take back what is rightfully hers.;;;;;;;;x;;;;;;;;;;;;;
claim_northern_epirus_title;Greek Northern Epirus;;;;;;;;x;;;;;;;;;;;;;
claim_oklaoma_desc;Oklahoma is a state in the South Central region of the United States, bordered by the state of Texas on the south and west, Kansas on the north, Missouri on the northeast, Arkansas on the east, New Mexico on the west, and Colorado on the northwest. Partially in the western extreme of the Upland South, it is the 20th-most extensive and the 28th-most populous of the 50 United States. Its residents are known as Oklahomans, and its capital and largest city is Oklahoma City.;;;;;;;;x;;;;;;;;;;;;;
claim_oklaoma_title;Claim Oklahoma;;;;;;;;x;;;;;;;;;;;;;
claim_tamil_ceylon;Dravida Nadu;;;;;;;;;;;;x
claim_tamil_ceylon_desc;If we are to claim we are the state of the Dravidian peoples, we must recognize their claims to the Tamil-speaking region in Ceylon. In addition, we must save our fellow Hindus and allow them to practice their religion free in their own country - $COUNTRY$.;;;;;;;;;;;;x
claim_tamil_ceylon_title;Dravida Nadu;;;;;;;;;;;;x
claim_west_virginia_desc;West Virginia is a state in the Appalachian region of the Southern United States, though it is also considered part of the Mid-Atlantic Southeast Region. It is bordered by Pennsylvania to the northeast, Maryland to the east and northeast, Virginia to the southeast, Kentucky to the southwest, and Ohio to the northwest. West Virginia is the 41st-largest state by area and ranks 38th in population, with around 1.791 million residents. The capital and largest city is Charleston. West Virginia became a state following the Wheeling Conventions of 1861, at the start of the American Civil War.;;;;;;;;x;;;;;;;;;;;;;
claim_west_virginia_title;Claim West Virginia;;;;;;;;x;;;;;;;;;;;;;
clothes;Clothes;;;;;;;;;;;;;;
clothes;Everyday Clothes;;;;;;;x
clothes_factory;Everyday Clothes Factory;;;;;;;x
clothes_factory_desc;;;;;;;;x
clothes_footwear;Luxury Clothes;;;;;;;x
clothes_footwear_factory;Luxury Clothing Factories;;;;;;;x
clothes_footwear_factory_desc;The production of finery has moved from the work of individual artisans to factories where such clothing can be produced en masse.;;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;
coexistence_pledge;Renounced the goal of world revolution;;;;;;;;x;;;;;;;;;;;;;
coexistence_pledge_desc;World revolution is the Marxist concept of overthrowing capitalism in all countries through the revolutionary action of the working class. In most schools, the international character of the class struggle is a critical element and an explanation of the failure of socialism in one country.\n\n§YRenouncing World Revolution is thus a vital pre-requisite to starting detente§W;;;;;;;;x;;;;;;;;;;;;;
coexistence_pledge_title;Renounce the Marxist Goal of World Revolution;;;;;;;;x;;;;;;;;;;;;;
commhigh;Communist Bloc - High Militarisation and Low Economic focus;;;;;;;;x
commhigh_desc;High militarisation and low economic focus for the Communist Bloc;;;;;;;;x
commhigh_gp;Communist Bloc - High Militarisation and Low Economic focus;;;;;;;;x
commhigh_title;High militarisation and low economic focus for the Communist Bloc;;;;;;;;x
commlow;Communist Bloc - Low Militarisation and High Economic focus;;;;;;;;x
commlow_desc;Low militarisation and High economic focus for the Communist Bloc;;;;;;;;x
commlow_gp;Communist Bloc - Low Militarisation and High Economic focus;;;;;;;;x
commlow_title;Low militarisation and high economic focus for the Communist Bloc;;;;;;;;x
commmedium;Communist Bloc - Medium Militarisation and Medium Economic focus;;;;;;;;x
commmedium_desc;Medium militarisation and medium economic focus for the Communist Bloc;;;;;;;;x
commmedium_gp;Communist Bloc - Medium Militarisation and Medium Economic focus;;;;;;;;x
commmedium_title;Medium militarisation and medium economic focus for the Communist Bloc;;;;;;;;x
communist_rebels_army;$COUNTRY_ADJ$ Communist Revolutionaries;;;;;;;;;x;;;;;;;;;;;;;;;;
communist_rebels_name;$COUNTRY$ Communist Revolutionaries;;;;;;;;;x;;;;;;;;;;;;;;;;
communist_rebels_title;$COUNTRY$ Communist Revolutionaries;;;;;;;;;x;;;;;;;;;;;;;;;;
copt;Coptic;Coptes;Koptisch;;Copta;;;;;;;;;x;;;;;;;;;;;;;;;;
create_mars_mission_desc;A human mission to Mars has been the subject of science fiction, engineering, and scientific proposals since the 19th century. The plans comprise proposals to land on Mars, eventually settling on and terraforming the planet, while utilizing its moons, Phobos and Deimos.;;;;;;;;x;;;;;;;;;;;;;
create_mars_mission_title;Set up a Manned Mission to Mars;;;;;;;;x;;;;;;;;;;;;;
