CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
ENG_proletarian_dictatorship;The Worker's Commonwealth;Commonwealth des ouvriers;The Worker's Commonwealth;;La Commonwealth de los Trabajadores;;;;;;;;;x;;;;;;;;;;;;;;;;
ENG_proletarian_dictatorship_ADJ;British;Britannique;Britisch;;de Gran Bretaña;;;;;;;;;x;;;;;;;;;;;;;;;;
ENG_prussian_constitutionalism;The British Empire;Empire britannique;Britisches Königreich;;El Imperio Británico;;;;;;;;;x;;;;;;;;;;;;;;;;
ENG_socialist;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;x;;;;;;;;;;;;;;;;
ENG_socialist_democracy;The Union of Great Britain;Royaume-Uni;Großbritannien;;Reino Unido;;;;;;;;;x;;;;;;;;;;;;;;;;
ENG_tech_school;British Empire;;;;;;;;;;;;x
ENG_traditionalist;British Union of Fascists;Union britannique des fascistes;British Union of Fascists;;Unión Británica de Fascistas;;;;;;;;;x;;;;;;;;;;;;;;;;
FAR;Faroe Islands;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_ADJ;Faroese;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FAR_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FER;Far Eastern Republic;;;;;;;;;;;;;x
FER_ADJ;Far Eastern;;;;;;;;;;;;;x
FIJ;Fiji;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_ADJ;Fijan;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIJ_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FIN;Finland;Finlande;Finnland;;Finlandia;;;;;;;;;x;;;;;;;;;;;;;;;;
FINISHED_ON;Finished on $DATE$.;Terminé le $DATE$.;Fertigstellung am $DATE$.;Wygasa: §Y$DATE$§W;Terminado el $DATE$.;Scade il §Y$DATE$§W;Ekkor jár le: §Y$DATE$§W;Vyprší dne §Y$DATE$§W;;;;;;x;;;;;;;;;;;;;;;;
FIN_ADJ;Finnish;Finlandais;Finnisch;;Finlandesa;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_communist;Punakaarti;Punakaarti;Punakaarti;;Punakaarti;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_conservative;Suomalainen puolue;Suomalainen puolue;Suomalainen puolue;;Suomalainen puolue;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_conservative_2;Svenska partiet;Svenska partiet;Svenska partiet;;Svenska partiet;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_conservative_3;Maalaisliitto;Maalaisliitto;Maalaisliitto;;Maalaisliitto;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_conservative_4;Svenska folkpartiet;Svenska folkpartiet;Svenska folkpartiet;;Svenska folkpartiet;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_liberal;Nuorsuomalaiset;Nuorsuomalaiset;Nuorsuomalaiset;;Nuorsuomalaiset;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_liberal_2;Edistyspuolue;Edistyspuolue;Edistyspuolue;;Edistyspuolue;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_liberal_3;Liberaler;Liberaler;Liberaler;;Liberaler;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_populist;Kokoomus;Kokoomus;Kokoomus;;Kokoomus;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_progressive;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;;Aktivistinen vastustuspuolue;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_socialist;Sosiaalidemokraatit;Sosiaalidemokraatit;Sosiaalidemokraatit;;Sosiaalidemokraatit;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_traditionalist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;x;;;;;;;;;;;;;;;;
FIN_traditionalist_2;Vikingar;Vikingar;Vikingar;;Vikingar;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA;Flanders;Flandres;Flandern;;Flandes;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_ADJ;Flemish;Flamand;Flämisch;;Flamenca;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_communist;Communist Partij;Partij communiste;Communist Partij;;Communist Partji;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_conservative;Katholieke Partij;Katholieke Partij;Katholieke Partij;;Katholieke Partij;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_conservative_2;Christene Volkspartij;Christene Volkspartij;Christene Volkspartij;;Christene Volkspartij;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_liberal;Liberale Partij;Liberale Partij;Liberale Partij;;Liberale Partij;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_populist;Nationalist Partij;Partij nationaliste;Nationalist Partij;;Nationalist Partij;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_progressive;Radical Partij;Radical Partij;Radical Partij;;Radical Partji;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_socialist;Werkliedenpartij;Werkliedenpartij;Werkliedenpartij;;Werkliedenpartij;;;;;;;;;x;;;;;;;;;;;;;;;;
FLA_traditionalist;Fascist Partij;Partij fasciste;Fascist Partij;;Fascist Partji;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA;France;France;Frankreich;;Francia;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_ADJ;French;Français;Französisch;;Francesa;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_communist;Parti Ouvrier Français;Parti communiste français;Parti Ouvrier Français;;Parti Ouvrier Français;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_conservative;Républicain modéré;Républicain modéré;Républicain modéré;;Républicain modéré;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_conservative_2;Républicain;Républicain;Républicain;;Républicain;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_conservative_3;Bonapartiste;Bonapartiste;Bonapartiste;;Bonapartiste;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_conservative_4;Orléaniste;Orléaniste;Orléaniste;;Orléaniste;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_conservative_5;Royaliste;Royaliste;Royaliste;;Royaliste;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_liberal;Orléaniste;Orléaniste;Orléaniste;;Orléaniste;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_liberal_2;Libéral;Libéral;Libéral;;Libéral;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_liberal_3;Opportunistes;Opportunistes;Opportunistes;;Opportunistes;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_nationalist_dictatorship;The French State;Etat Fran?aise;Franz?sischer Staat;;Estado Franc?s;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_absolute_monarchy;The Kingdom of France;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_hms_government;The Kingdom of France;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_hms_government1;The Kingdom of France;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_theocracy;The Knights Templar;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_theocracy_ADJ;Templar;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_populist;Légitimiste;Légitimiste;Légitimiste;;Légitimiste;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_progressive;Républicain radical;Républicain radical;Républicain radical;;Républicain radical;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_sectarian_dictatorship;The French State;Etat Fran?aise;Franz?sischer Staat;;Estado Franc?s;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_socialist;Républicain démocratique;Républicain démocratique;Républicain démocratique;;Républicain démocratique;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_socialist_2;Possibilistes;Possibilistes;Possibilistes;;Possibilistes;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_socialist_3;SFIO;SFIO;SFIO;;SFIO;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_tech_school;French Empire;;;;;;;;;;;;x
FRA_traditionalist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;x;;;;;;;;;;;;;;;;
FRA_traditionalist_2;Droite nationaliste;Droite nationaliste;Droite nationaliste;;Droite nationaliste;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM;Frankfurt am Main;Francfort;Frankfurt am Main;;Frankfurt del Main;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_ADJ;Frankfurter;Francfortois;Frankfurterisch;;Frankfurtesa;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_progressive;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
FRM_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
FUJ;Fujian;;;;;;;;;;;;;x
FUJ_ADJ;Fujian;;;;;;;;;;;;;x
FVG;Friuli-Venezia Giulia;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_ADJ;Venezia Giulian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_conservative_2;Partito Liberale Italiano;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_conservative_3;Partito Popolare Italiano;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_liberal_2;Partito Repubblicano Italiano;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
FVG_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB;Gabon;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_ADJ;Gabonaise;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAB_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG;Gagauzia;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_ADJ;Gagauz;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_conservative_2;Partidul Taranesc;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_conservative_3;Partidul Conservator Democrat;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_democracy1;The Gagauz Republic;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_liberal_2;Partidul Liberal;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAG_traditionalist_2;Partidul Nationalist Democrat;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL;Galicia;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_ADJ;Galizian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_conservative_2;Uniï¿½n Liberal;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_conservative_4;Nacionalista Vasco;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_conservative_5;Uniï¿½n Nacional;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_liberal_2;Republicano Federal;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_liberal_3;Republicano Unitario;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_liberal_4;Radical Republicano;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_liberal_5;Uniï¿½n Republicana;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_liberal_6;Republicano Reformista;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAL_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM;The Gambia;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_ADJ;Gambian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAM_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ;Gaza;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_ADJ;Gazan;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GAZ_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GCO;Gran Colombia;Grande Colombie;Großkolumbien;;;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_ADJ;Gran Colombian;grand-colombien;Großkolumbisch;;;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_communist;Partido Communist;Parti communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_conservative;Partido Centralista;Parti centraliste;Partido Zentralist;;Partido Centralista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_conservative_2;Nuevo Partido Centralista;Nouveau parti centraliste;Nuevo Partido Zentralist;;Nuevo Partido Centralista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_liberal;Partido Federalista;Parti fédéraliste;Partido Föderalistische;;Partido Federalista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_liberal_2;Nuevo Partido Federalista;Nouveau parti fédéraliste;Nuevo Partido Föderalistische;;Nuevo Partido Federalista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_liberal_3;Partido Autonomista;Parti autonomiste;Partido Autonomist;;Partido Autonomista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_populist;Partido Traditionalista;Parti traditionaliste;Partido Traditionalist;;Partido Traditionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_progressive;Partido Radical;Parti radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_socialist;Partido Socialista Revolucionario;Parti révolutionnaire socialiste;Partido Sozialistische Revolutionäre;;Partido Revolucionario Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
GCO_traditionalist;Partido Fascist;Parti fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO;Georgia;Géorgie;Georgien;;Georgia;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_ADJ;Georgian;Géorgien;Georgisch;;Georgiana;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_populist;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_progressive;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
GEO_traditionalist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_progressive;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_proletarian_dictatorship;Germany;Allemagne;Deutschland;;Alemania;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_prussian_constitutionalism;The German Empire;Empire allemand;Deutsches Kaiserreich;;El Imperio Alemán;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
GER_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
GGX;Guangxi;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_ADJ;Guangxian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_conservative_2;Zhiqiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_conservative_3;Beiyang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_liberal_2;Kuomintang Sun;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_liberal_3;Feng Yuxiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GGX_traditionalist_2;Yuan Shi Kai;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA;Ghana;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_ADJ;Ghanaise;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_colonial_government;The Gold Coast;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_hms_government;The Gold Coast;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GHA_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB;Gibraltar;;;;;;;x
GIB_ADJ;Gibraltarian;;;;;;;x
GIB_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_liberal_2;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GIB_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB;Gorno-Badakhshan;;;;;;;x
